DATAFLOW,LAST UPDATE,freq,dairyprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2000,0.31,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2001,0.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2002,0.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2003,0.12,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2004,0.02,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2005,0.39,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2006,0.25,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2007,0.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2008,0.27,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2009,0.67,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2018,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2019,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2020,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HR,2021,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2003,14.28,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2004,0.26,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2005,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2006,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2014,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2015,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2017,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2018,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2019,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,HU,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1969,15.29,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1970,18.95,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1971,13.56,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1972,14.87,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1973,15.77,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1974,10.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1975,11.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1976,8.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1977,30.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1978,28.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1979,18.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1980,32.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1981,34.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1982,39.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1983,17.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1984,28.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1985,5.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1986,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1987,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1988,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1989,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1990,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1991,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1992,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1993,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1994,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1995,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1996,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1997,62.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1998,68.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,1999,77.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2000,99.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2001,84.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2002,81.07,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2003,96.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2006,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2007,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2008,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2009,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2010,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2011,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2012,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2016,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2017,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2018,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2019,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2020,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IE,2021,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,1995,0.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,1996,0.28,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,1997,0.19,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,1998,0.18,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,1999,0.19,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2000,0.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2002,0.23,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2003,0.24,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2004,0.26,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2005,0.24,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2014,0.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2015,0.12,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2017,0.33,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2018,0.34,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2019,0.31,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2020,0.29,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IS,2021,0.27,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1973,2.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1974,2.14,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1975,2.13,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1976,2.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1977,2.39,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1978,1.68,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1979,2.24,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1980,2.41,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1981,1.64,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1982,2.58,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1983,2.82,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1984,2.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1985,2.72,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1986,2.64,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1987,2.58,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1988,2.16,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1989,2.18,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1990,2.77,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1991,3.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1992,2.98,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1993,0.69,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1994,0.29,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1995,0.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1996,0.84,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1997,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,1998,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2002,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2003,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2004,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2005,0.00,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2011,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2012,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2013,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2014,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2015,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2016,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2017,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2018,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2019,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2020,0.00,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,IT,2021,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2000,2.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2002,3.40,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2003,4.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2004,3.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2005,0.25,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2006,0.27,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2007,0.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2008,5.62,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2009,1.78,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2010,2.85,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2011,1.36,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2012,2.02,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2013,0.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2014,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2015,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2016,0.04,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2017,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2018,0.62,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2019,0.28,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2020,0.67,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LT,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1973,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1974,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1975,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1976,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1977,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1978,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1979,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1980,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1981,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1982,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1983,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1984,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1985,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1986,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1987,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1988,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1989,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1990,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1991,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1992,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1993,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1994,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1995,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1996,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1997,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1998,12.94,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,1999,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2000,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2001,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2002,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2003,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2004,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2005,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2006,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2007,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2012,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2013,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2014,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2015,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2016,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2017,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2018,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2019,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2020,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LU,2021,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2004,1.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2005,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2006,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2009,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2019,,c
